Animat,Speed,Size,Population,Day,Meanspeed,Meansize
90,2.0865963,12.1867485,140.0,40,2.0190215,11.689551
91,2.0,12.0,140.0,40,2.0190215,11.689551
92,2.1035748,12.0,140.0,40,2.0190215,11.689551
93,2.0,11.111416,140.0,40,2.0190215,11.689551
94,2.0,11.13665,140.0,40,2.0190215,11.689551
95,2.1035748,12.0,140.0,40,2.0190215,11.689551
96,2.0,12.0,140.0,40,2.0190215,11.689551
97,2.0,11.13665,140.0,40,2.0190215,11.689551
98,2.0,12.0,140.0,40,2.0190215,11.689551
99,2.0,11.13665,140.0,40,2.0190215,11.689551
100,2.0,12.0,140.0,40,2.0190215,11.689551
101,2.1035748,12.0,140.0,40,2.0190215,11.689551
102,2.0,11.13665,140.0,40,2.0190215,11.689551
103,2.0,12.0,140.0,40,2.0190215,11.689551
104,2.0865963,12.0,140.0,40,2.0190215,11.689551
105,2.0,11.13665,140.0,40,2.0190215,11.689551
106,2.0,12.0,140.0,40,2.0190215,11.689551
107,2.0426388,11.631227,140.0,40,2.0190215,11.689551
108,1.9754931,12.0,140.0,40,2.0190215,11.689551
109,2.0,11.13665,140.0,40,2.0190215,11.689551
110,2.0865963,12.0,140.0,40,2.0190215,11.689551
111,2.0,11.042962,140.0,40,2.0190215,11.689551
112,2.0942612,12.0,140.0,40,2.0190215,11.689551
113,2.0,12.0,140.0,40,2.0190215,11.689551
114,2.0,11.042962,140.0,40,2.0190215,11.689551
115,2.0,12.0,140.0,40,2.0190215,11.689551
116,2.0911798,12.0,140.0,40,2.0190215,11.689551
117,2.0,11.002147,140.0,40,2.0190215,11.689551
118,2.0,11.195782,140.0,40,2.0190215,11.689551
119,2.0,11.13665,140.0,40,2.0190215,11.689551
120,2.0,12.0,140.0,40,2.0190215,11.689551
121,2.0,12.304204,140.0,40,2.0190215,11.689551
122,2.1035748,12.0,140.0,40,2.0190215,11.689551
123,2.0,11.13665,140.0,40,2.0190215,11.689551
124,1.9754931,12.983274,140.0,40,2.0190215,11.689551
125,2.1035748,12.0,140.0,40,2.0190215,11.689551
126,2.0426388,11.631227,140.0,40,2.0190215,11.689551
127,2.0,12.0,140.0,40,2.0190215,11.689551
128,2.0,11.042962,140.0,40,2.0190215,11.689551
129,2.0,12.0,140.0,40,2.0190215,11.689551
130,2.0,11.042962,140.0,40,2.0190215,11.689551
131,1.9692148,12.0,140.0,40,2.0190215,11.689551
132,2.0,11.13665,140.0,40,2.0190215,11.689551
133,2.0,11.13665,140.0,40,2.0190215,11.689551
134,2.0911798,12.0,140.0,40,2.0190215,11.689551
135,2.0,12.0,140.0,40,2.0190215,11.689551
136,2.0,12.0,140.0,40,2.0190215,11.689551
137,1.9754931,12.0,140.0,40,2.0190215,11.689551
138,2.0032287,11.536147,140.0,40,2.0190215,11.689551
139,2.0,12.0,140.0,40,2.0190215,11.689551
0,2.0,12.0,146.0,41,2.020453,11.689273
1,2.0,12.0,146.0,41,2.020453,11.689273
2,2.0032287,11.536147,146.0,41,2.020453,11.689273
3,2.0,12.0,146.0,41,2.020453,11.689273
4,2.0911798,12.0,146.0,41,2.020453,11.689273
5,2.0,11.13665,146.0,41,2.020453,11.689273
6,2.0,11.042962,146.0,41,2.020453,11.689273
7,2.0,12.089749,146.0,41,2.020453,11.689273
8,2.0,12.0,146.0,41,2.020453,11.689273
9,2.0911798,12.0,146.0,41,2.020453,11.689273
10,2.0,11.13665,146.0,41,2.020453,11.689273
11,2.0,11.13665,146.0,41,2.020453,11.689273
12,1.9692148,12.0,146.0,41,2.020453,11.689273
13,2.0,11.042962,146.0,41,2.020453,11.689273
14,2.0,12.0,146.0,41,2.020453,11.689273
15,2.0,12.0,146.0,41,2.020453,11.689273
16,2.0,12.0,146.0,41,2.020453,11.689273
17,2.0,11.042962,146.0,41,2.020453,11.689273
18,2.0,12.0,146.0,41,2.020453,11.689273
19,2.065188,12.0,146.0,41,2.020453,11.689273
20,2.1035748,12.0,146.0,41,2.020453,11.689273
21,2.0,11.042962,146.0,41,2.020453,11.689273
22,2.0865963,12.0,146.0,41,2.020453,11.689273
23,2.0426388,11.631227,146.0,41,2.020453,11.689273
24,2.0,11.13665,146.0,41,2.020453,11.689273
25,2.0,11.13665,146.0,41,2.020453,11.689273
26,2.0,11.111416,146.0,41,2.020453,11.689273
27,2.0,11.111416,146.0,41,2.020453,11.689273
28,2.0911798,12.0,146.0,41,2.020453,11.689273
29,2.0,11.13665,146.0,41,2.020453,11.689273
30,2.0,11.042962,146.0,41,2.020453,11.689273
31,2.0426388,11.631227,146.0,41,2.020453,11.689273
32,2.1035748,12.0,146.0,41,2.020453,11.689273
33,1.9754931,12.983274,146.0,41,2.020453,11.689273
34,2.0,11.13665,146.0,41,2.020453,11.689273
35,2.0426388,11.631227,146.0,41,2.020453,11.689273
36,2.0,12.0,146.0,41,2.020453,11.689273
37,2.1035748,12.0,146.0,41,2.020453,11.689273
38,2.0,12.0,146.0,41,2.020453,11.689273
39,2.0,12.304204,146.0,41,2.020453,11.689273
40,2.0865963,11.993229,146.0,41,2.020453,11.689273
41,2.0,11.042962,146.0,41,2.020453,11.689273
42,2.0,11.13665,146.0,41,2.020453,11.689273
43,2.0426388,11.631227,146.0,41,2.020453,11.689273
44,2.0,11.13665,146.0,41,2.020453,11.689273
45,2.0,11.195782,146.0,41,2.020453,11.689273
46,2.0,12.0,146.0,41,2.020453,11.689273
47,2.0,11.13665,146.0,41,2.020453,11.689273
48,2.0,12.0,146.0,41,2.020453,11.689273
49,2.1035748,11.130465,146.0,41,2.020453,11.689273
50,2.0,12.0,146.0,41,2.020453,11.689273
51,2.0,12.0,146.0,41,2.020453,11.689273
52,2.1035748,12.0,146.0,41,2.020453,11.689273
53,2.0,11.13665,146.0,41,2.020453,11.689273
54,1.9754931,12.0,146.0,41,2.020453,11.689273
55,2.0911798,12.0,146.0,41,2.020453,11.689273
56,2.065188,12.0,146.0,41,2.020453,11.689273
57,2.0,12.0,146.0,41,2.020453,11.689273
58,2.0,11.042962,146.0,41,2.020453,11.689273
59,2.0,12.0,146.0,41,2.020453,11.689273
60,2.0,12.0,146.0,41,2.020453,11.689273
61,2.065188,11.504978,146.0,41,2.020453,11.689273
62,1.9754931,12.0,146.0,41,2.020453,11.689273
63,2.0942612,12.0,146.0,41,2.020453,11.689273
64,2.0,11.042962,146.0,41,2.020453,11.689273
65,2.0,11.13665,146.0,41,2.020453,11.689273
66,1.9754931,12.0,146.0,41,2.020453,11.689273
67,2.0426388,11.631227,146.0,41,2.020453,11.689273
68,2.0,12.0,146.0,41,2.020453,11.689273
69,2.0,11.13665,146.0,41,2.020453,11.689273
70,2.0865963,12.0,146.0,41,2.020453,11.689273
71,2.0,12.0,146.0,41,2.020453,11.689273
72,2.0,12.0,146.0,41,2.020453,11.689273
73,2.0,11.111416,146.0,41,2.020453,11.689273
74,2.0,11.13665,146.0,41,2.020453,11.689273
75,2.1035748,12.0,146.0,41,2.020453,11.689273
76,2.0,12.0,146.0,41,2.020453,11.689273
77,2.0,11.13665,146.0,41,2.020453,11.689273
78,2.0,12.0,146.0,41,2.020453,11.689273
79,2.0,11.13665,146.0,41,2.020453,11.689273
80,2.0,12.0,146.0,41,2.020453,11.689273
81,2.0865963,12.0,146.0,41,2.020453,11.689273
82,2.0,12.0,146.0,41,2.020453,11.689273
83,2.0426388,11.631227,146.0,41,2.020453,11.689273
84,1.9754931,12.0,146.0,41,2.020453,11.689273
85,2.0,11.13665,146.0,41,2.020453,11.689273
86,2.0865963,12.0,146.0,41,2.020453,11.689273
87,2.0,12.0,146.0,41,2.020453,11.689273
88,2.0,11.042962,146.0,41,2.020453,11.689273
89,2.0911798,12.0,146.0,41,2.020453,11.689273
90,2.0,11.002147,146.0,41,2.020453,11.689273
91,2.0,11.13665,146.0,41,2.020453,11.689273
92,2.0,12.0,146.0,41,2.020453,11.689273
93,2.1035748,12.0,146.0,41,2.020453,11.689273
94,2.0,11.13665,146.0,41,2.020453,11.689273
95,1.9754931,12.983274,146.0,41,2.020453,11.689273
96,2.0426388,11.631227,146.0,41,2.020453,11.689273
97,2.0,12.0,146.0,41,2.020453,11.689273
98,2.0,11.042962,146.0,41,2.020453,11.689273
99,2.0,12.0,146.0,41,2.020453,11.689273
100,1.9692148,12.0,146.0,41,2.020453,11.689273
101,2.0911798,12.0,146.0,41,2.020453,11.689273
102,2.0,12.0,146.0,41,2.020453,11.689273
103,2.0,12.0,146.0,41,2.020453,11.689273
104,1.9754931,12.0,146.0,41,2.020453,11.689273
105,2.0,12.0,146.0,41,2.020453,11.689273
106,1.9754931,12.0,146.0,41,2.020453,11.689273
107,2.0,12.0,146.0,41,2.020453,11.689273
108,2.0,12.0,146.0,41,2.020453,11.689273
109,1.9692148,12.0,146.0,41,2.020453,11.689273
110,2.0,12.0,146.0,41,2.020453,11.689273
111,2.0,11.042962,146.0,41,2.020453,11.689273
112,1.9754931,12.983274,146.0,41,2.020453,11.689273
113,2.1035748,12.0,146.0,41,2.020453,11.689273
114,2.0,12.0,146.0,41,2.020453,11.689273
115,2.0,11.13665,146.0,41,2.020453,11.689273
116,2.0,10.265616,146.0,41,2.020453,11.689273
117,2.0911798,12.0,146.0,41,2.020453,11.689273
118,2.0,12.0,146.0,41,2.020453,11.689273
119,1.9754931,12.0,146.0,41,2.020453,11.689273
120,2.0426388,11.631227,146.0,41,2.020453,11.689273
121,2.0865963,12.0,146.0,41,2.020453,11.689273
122,2.0,12.0,146.0,41,2.020453,11.689273
123,2.0,11.13665,146.0,41,2.020453,11.689273
124,2.0,11.042962,146.0,41,2.020453,11.689273
125,1.9754931,12.0,146.0,41,2.020453,11.689273
126,2.0,12.0,146.0,41,2.020453,11.689273
127,2.0911798,12.0,146.0,41,2.020453,11.689273
128,2.1035748,11.130465,146.0,41,2.020453,11.689273
129,2.0,11.13665,146.0,41,2.020453,11.689273
130,2.0,11.13665,146.0,41,2.020453,11.689273
131,2.0426388,11.631227,146.0,41,2.020453,11.689273
132,2.0,11.13665,146.0,41,2.020453,11.689273
133,2.1035748,12.0,146.0,41,2.020453,11.689273
134,2.0426388,11.631227,146.0,41,2.020453,11.689273
135,2.0,11.13665,146.0,41,2.020453,11.689273
136,2.0426388,11.631227,146.0,41,2.020453,11.689273
137,2.0,11.111416,146.0,41,2.020453,11.689273
138,2.0426388,11.631227,146.0,41,2.020453,11.689273
139,2.0865963,12.0,146.0,41,2.020453,11.689273
140,2.1035748,12.0,146.0,41,2.020453,11.689273
141,2.065188,12.0,146.0,41,2.020453,11.689273
142,2.0,12.0,146.0,41,2.020453,11.689273
143,2.0,11.042962,146.0,41,2.020453,11.689273
144,2.0032287,11.536147,146.0,41,2.020453,11.689273
145,2.0,12.0,146.0,41,2.020453,11.689273
0,2.0,12.0,139.0,42,2.0221248,11.687318
1,2.0,12.0,139.0,42,2.0221248,11.687318
2,2.0032287,11.536147,139.0,42,2.0221248,11.687318
3,2.0,12.0,139.0,42,2.0221248,11.687318
4,2.0911798,12.0,139.0,42,2.0221248,11.687318
5,2.0,11.042962,139.0,42,2.0221248,11.687318
6,2.0,12.089749,139.0,42,2.0221248,11.687318
7,2.0,12.0,139.0,42,2.0221248,11.687318
8,2.0911798,12.0,139.0,42,2.0221248,11.687318
9,2.0,11.13665,139.0,42,2.0221248,11.687318
10,1.9692148,12.0,139.0,42,2.0221248,11.687318
11,2.0,11.042962,139.0,42,2.0221248,11.687318
12,2.0,12.0,139.0,42,2.0221248,11.687318
13,2.0,12.0,139.0,42,2.0221248,11.687318
14,2.0,11.042962,139.0,42,2.0221248,11.687318
15,2.065188,12.0,139.0,42,2.0221248,11.687318
16,2.1035748,12.0,139.0,42,2.0221248,11.687318
17,2.0426388,11.631227,139.0,42,2.0221248,11.687318
18,2.0,11.13665,139.0,42,2.0221248,11.687318
19,2.0,11.13665,139.0,42,2.0221248,11.687318
20,2.0,11.111416,139.0,42,2.0221248,11.687318
21,2.0,11.111416,139.0,42,2.0221248,11.687318
22,2.0911798,12.0,139.0,42,2.0221248,11.687318
23,2.0,11.042962,139.0,42,2.0221248,11.687318
24,2.0426388,11.631227,139.0,42,2.0221248,11.687318
25,2.1035748,12.0,139.0,42,2.0221248,11.687318
26,1.9754931,12.983274,139.0,42,2.0221248,11.687318
27,2.0,11.13665,139.0,42,2.0221248,11.687318
28,2.0426388,11.631227,139.0,42,2.0221248,11.687318
29,2.0,12.0,139.0,42,2.0221248,11.687318
30,2.1035748,12.0,139.0,42,2.0221248,11.687318
31,2.0,12.0,139.0,42,2.0221248,11.687318
32,2.0,12.304204,139.0,42,2.0221248,11.687318
33,2.0865963,11.993229,139.0,42,2.0221248,11.687318
34,2.0,11.042962,139.0,42,2.0221248,11.687318
35,2.0,11.13665,139.0,42,2.0221248,11.687318
36,2.0426388,11.631227,139.0,42,2.0221248,11.687318
37,2.0,11.195782,139.0,42,2.0221248,11.687318
38,2.0,12.0,139.0,42,2.0221248,11.687318
39,2.0,11.13665,139.0,42,2.0221248,11.687318
40,2.0,12.0,139.0,42,2.0221248,11.687318
41,2.1035748,11.130465,139.0,42,2.0221248,11.687318
42,2.0,12.0,139.0,42,2.0221248,11.687318
43,2.0,12.0,139.0,42,2.0221248,11.687318
44,2.1035748,12.0,139.0,42,2.0221248,11.687318
45,2.0,11.13665,139.0,42,2.0221248,11.687318
46,1.9754931,12.0,139.0,42,2.0221248,11.687318
47,2.0911798,12.0,139.0,42,2.0221248,11.687318
48,2.065188,12.0,139.0,42,2.0221248,11.687318
49,2.0,12.0,139.0,42,2.0221248,11.687318
50,2.0,11.042962,139.0,42,2.0221248,11.687318
51,2.0,12.0,139.0,42,2.0221248,11.687318
52,2.0,12.0,139.0,42,2.0221248,11.687318
53,2.065188,11.504978,139.0,42,2.0221248,11.687318
54,2.0942612,12.0,139.0,42,2.0221248,11.687318
55,2.0,11.042962,139.0,42,2.0221248,11.687318
56,2.0426388,11.631227,139.0,42,2.0221248,11.687318
57,2.0,12.0,139.0,42,2.0221248,11.687318
58,2.0,12.0,139.0,42,2.0221248,11.687318
59,2.0,11.111416,139.0,42,2.0221248,11.687318
60,2.0,11.13665,139.0,42,2.0221248,11.687318
61,2.1035748,12.0,139.0,42,2.0221248,11.687318
62,2.0,11.13665,139.0,42,2.0221248,11.687318
63,2.0,11.13665,139.0,42,2.0221248,11.687318
64,2.0,12.0,139.0,42,2.0221248,11.687318
65,2.0865963,12.0,139.0,42,2.0221248,11.687318
66,2.0,12.0,139.0,42,2.0221248,11.687318
67,2.0426388,11.631227,139.0,42,2.0221248,11.687318
68,1.9754931,12.0,139.0,42,2.0221248,11.687318
69,2.0,11.13665,139.0,42,2.0221248,11.687318
70,2.0865963,12.0,139.0,42,2.0221248,11.687318
71,2.0911798,12.0,139.0,42,2.0221248,11.687318
72,2.0,11.002147,139.0,42,2.0221248,11.687318
73,2.0,11.13665,139.0,42,2.0221248,11.687318
74,2.0,12.0,139.0,42,2.0221248,11.687318
75,2.0,11.13665,139.0,42,2.0221248,11.687318
76,1.9754931,12.983274,139.0,42,2.0221248,11.687318
77,2.0,12.0,139.0,42,2.0221248,11.687318
78,2.0,11.042962,139.0,42,2.0221248,11.687318
79,1.9692148,12.0,139.0,42,2.0221248,11.687318
80,2.0,12.0,139.0,42,2.0221248,11.687318
81,2.0,12.0,139.0,42,2.0221248,11.687318
82,1.9754931,12.0,139.0,42,2.0221248,11.687318
83,1.9754931,12.0,139.0,42,2.0221248,11.687318
84,2.0,12.0,139.0,42,2.0221248,11.687318
85,1.9692148,12.0,139.0,42,2.0221248,11.687318
86,2.0,12.0,139.0,42,2.0221248,11.687318
87,2.0,11.042962,139.0,42,2.0221248,11.687318
88,2.1035748,12.0,139.0,42,2.0221248,11.687318
89,2.0,12.0,139.0,42,2.0221248,11.687318
90,2.0,11.13665,139.0,42,2.0221248,11.687318
91,1.9754931,12.0,139.0,42,2.0221248,11.687318
92,2.0,11.042962,139.0,42,2.0221248,11.687318
93,2.0,12.0,139.0,42,2.0221248,11.687318
94,2.1035748,11.130465,139.0,42,2.0221248,11.687318
95,2.0,11.13665,139.0,42,2.0221248,11.687318
96,2.0426388,11.631227,139.0,42,2.0221248,11.687318
97,2.0,11.13665,139.0,42,2.0221248,11.687318
98,2.0,11.13665,139.0,42,2.0221248,11.687318
99,2.0,11.111416,139.0,42,2.0221248,11.687318
100,2.0426388,11.631227,139.0,42,2.0221248,11.687318
101,2.1035748,12.0,139.0,42,2.0221248,11.687318
102,2.065188,12.0,139.0,42,2.0221248,11.687318
103,2.0,12.0,139.0,42,2.0221248,11.687318
104,2.0032287,11.536147,139.0,42,2.0221248,11.687318
105,2.1035748,12.0,139.0,42,2.0221248,11.687318
106,2.0,11.111416,139.0,42,2.0221248,11.687318
107,2.0,11.13665,139.0,42,2.0221248,11.687318
108,2.0,11.13665,139.0,42,2.0221248,11.687318
109,2.1035748,11.130465,139.0,42,2.0221248,11.687318
110,2.0,11.13665,139.0,42,2.0221248,11.687318
111,1.9754931,12.0,139.0,42,2.0221248,11.687318
112,1.9754931,12.872906,139.0,42,2.0221248,11.687318
113,2.0,11.13665,139.0,42,2.0221248,11.687318
114,2.0865963,12.0,139.0,42,2.0221248,11.687318
115,2.0,12.0,139.0,42,2.0221248,11.687318
116,2.0,11.111416,139.0,42,2.0221248,11.687318
117,2.0,12.0,139.0,42,2.0221248,11.687318
118,2.0,12.0,139.0,42,2.0221248,11.687318
119,2.0942612,12.0,139.0,42,2.0221248,11.687318
120,2.065188,11.504978,139.0,42,2.0221248,11.687318
121,2.0,12.0,139.0,42,2.0221248,11.687318
122,2.0,11.042962,139.0,42,2.0221248,11.687318
123,2.0,12.0,139.0,42,2.0221248,11.687318
124,2.1035748,12.0,139.0,42,2.0221248,11.687318
125,2.0,12.0,139.0,42,2.0221248,11.687318
126,2.0,12.0,139.0,42,2.0221248,11.687318
127,2.0426388,11.631227,139.0,42,2.0221248,11.687318
128,2.0,11.13665,139.0,42,2.0221248,11.687318
129,2.0,12.0,139.0,42,2.0221248,11.687318
130,2.0,11.13665,139.0,42,2.0221248,11.687318
131,2.1035748,12.0,139.0,42,2.0221248,11.687318
132,2.0426388,11.631227,139.0,42,2.0221248,11.687318
133,2.1035748,12.0,139.0,42,2.0221248,11.687318
134,2.065188,12.0,139.0,42,2.0221248,11.687318
135,2.0,11.042962,139.0,42,2.0221248,11.687318
136,2.0322564,12.0,139.0,42,2.0221248,11.687318
137,2.0911798,12.0,139.0,42,2.0221248,11.687318
138,2.0,12.0,139.0,42,2.0221248,11.687318
0,2.0,12.0,144.0,43,2.0277958,11.660575
1,2.0,12.0,144.0,43,2.0277958,11.660575
2,2.0032287,11.536147,144.0,43,2.0277958,11.660575
3,2.0911798,12.0,144.0,43,2.0277958,11.660575
4,2.0,11.042962,144.0,43,2.0277958,11.660575
5,2.0911798,12.0,144.0,43,2.0277958,11.660575
6,2.0,11.13665,144.0,43,2.0277958,11.660575
7,1.9692148,12.0,144.0,43,2.0277958,11.660575
8,2.0,11.042962,144.0,43,2.0277958,11.660575
9,2.0,12.0,144.0,43,2.0277958,11.660575
10,2.0,12.0,144.0,43,2.0277958,11.660575
11,2.1035748,12.0,144.0,43,2.0277958,11.660575
12,2.0426388,11.631227,144.0,43,2.0277958,11.660575
13,2.0,11.13665,144.0,43,2.0277958,11.660575
14,2.0,11.13665,144.0,43,2.0277958,11.660575
15,2.0,11.111416,144.0,43,2.0277958,11.660575
16,2.0,11.111416,144.0,43,2.0277958,11.660575
17,2.0911798,12.0,144.0,43,2.0277958,11.660575
18,2.0426388,11.631227,144.0,43,2.0277958,11.660575
19,2.1035748,12.0,144.0,43,2.0277958,11.660575
20,2.0,11.13665,144.0,43,2.0277958,11.660575
21,2.1035748,12.0,144.0,43,2.0277958,11.660575
22,2.0,12.0,144.0,43,2.0277958,11.660575
23,2.0,12.304204,144.0,43,2.0277958,11.660575
24,2.0865963,11.993229,144.0,43,2.0277958,11.660575
25,2.0,11.042962,144.0,43,2.0277958,11.660575
26,2.0,11.13665,144.0,43,2.0277958,11.660575
27,2.0426388,11.631227,144.0,43,2.0277958,11.660575
28,2.0,11.195782,144.0,43,2.0277958,11.660575
29,2.0,12.0,144.0,43,2.0277958,11.660575
30,2.0,11.13665,144.0,43,2.0277958,11.660575
31,2.0,12.0,144.0,43,2.0277958,11.660575
32,2.1035748,11.130465,144.0,43,2.0277958,11.660575
33,2.0,12.0,144.0,43,2.0277958,11.660575
34,2.0,11.13665,144.0,43,2.0277958,11.660575
35,2.0911798,12.0,144.0,43,2.0277958,11.660575
36,2.065188,12.0,144.0,43,2.0277958,11.660575
37,2.0,11.042962,144.0,43,2.0277958,11.660575
38,2.0,12.0,144.0,43,2.0277958,11.660575
39,2.0,12.0,144.0,43,2.0277958,11.660575
40,2.065188,11.504978,144.0,43,2.0277958,11.660575
41,2.0942612,12.0,144.0,43,2.0277958,11.660575
42,2.0,11.042962,144.0,43,2.0277958,11.660575
43,2.0426388,11.631227,144.0,43,2.0277958,11.660575
44,2.0,12.0,144.0,43,2.0277958,11.660575
45,2.0,12.0,144.0,43,2.0277958,11.660575
46,2.0,11.111416,144.0,43,2.0277958,11.660575
47,2.0,11.13665,144.0,43,2.0277958,11.660575
48,2.1035748,12.0,144.0,43,2.0277958,11.660575
49,2.0,11.13665,144.0,43,2.0277958,11.660575
50,2.0,12.0,144.0,43,2.0277958,11.660575
51,2.0865963,12.0,144.0,43,2.0277958,11.660575
52,2.0,12.0,144.0,43,2.0277958,11.660575
53,1.9754931,12.0,144.0,43,2.0277958,11.660575
54,2.0,11.13665,144.0,43,2.0277958,11.660575
55,2.0865963,12.0,144.0,43,2.0277958,11.660575
56,2.0911798,12.0,144.0,43,2.0277958,11.660575
57,2.0,11.13665,144.0,43,2.0277958,11.660575
58,2.0,12.0,144.0,43,2.0277958,11.660575
59,2.0,11.13665,144.0,43,2.0277958,11.660575
60,1.9754931,12.983274,144.0,43,2.0277958,11.660575
61,2.0,11.042962,144.0,43,2.0277958,11.660575
62,1.9692148,12.0,144.0,43,2.0277958,11.660575
63,2.0,12.0,144.0,43,2.0277958,11.660575
64,1.9754931,12.0,144.0,43,2.0277958,11.660575
65,2.0,12.0,144.0,43,2.0277958,11.660575
66,2.0,12.0,144.0,43,2.0277958,11.660575
67,2.0,11.042962,144.0,43,2.0277958,11.660575
68,2.1035748,12.0,144.0,43,2.0277958,11.660575
69,2.0,12.0,144.0,43,2.0277958,11.660575
70,1.9754931,12.0,144.0,43,2.0277958,11.660575
71,2.0,11.042962,144.0,43,2.0277958,11.660575
72,2.1035748,11.130465,144.0,43,2.0277958,11.660575
73,2.0,11.13665,144.0,43,2.0277958,11.660575
74,2.0426388,11.631227,144.0,43,2.0277958,11.660575
75,2.0,11.13665,144.0,43,2.0277958,11.660575
76,2.0426388,11.631227,144.0,43,2.0277958,11.660575
77,2.1035748,12.0,144.0,43,2.0277958,11.660575
78,2.065188,12.0,144.0,43,2.0277958,11.660575
79,2.0,12.0,144.0,43,2.0277958,11.660575
80,2.1035748,12.0,144.0,43,2.0277958,11.660575
81,2.0,11.111416,144.0,43,2.0277958,11.660575
82,2.0,11.13665,144.0,43,2.0277958,11.660575
83,2.1035748,11.130465,144.0,43,2.0277958,11.660575
84,2.0,11.13665,144.0,43,2.0277958,11.660575
85,1.9754931,12.0,144.0,43,2.0277958,11.660575
86,2.0,11.13665,144.0,43,2.0277958,11.660575
87,2.0865963,12.0,144.0,43,2.0277958,11.660575
88,2.0,11.111416,144.0,43,2.0277958,11.660575
89,2.0,12.0,144.0,43,2.0277958,11.660575
90,2.0942612,12.0,144.0,43,2.0277958,11.660575
91,2.065188,11.504978,144.0,43,2.0277958,11.660575
92,2.0,11.042962,144.0,43,2.0277958,11.660575
93,2.0,12.0,144.0,43,2.0277958,11.660575
94,2.0,12.0,144.0,43,2.0277958,11.660575
95,2.0426388,11.631227,144.0,43,2.0277958,11.660575
96,2.0,11.13665,144.0,43,2.0277958,11.660575
97,2.1035748,12.0,144.0,43,2.0277958,11.660575
98,2.0426388,11.631227,144.0,43,2.0277958,11.660575
99,2.1035748,12.0,144.0,43,2.0277958,11.660575
100,2.065188,12.0,144.0,43,2.0277958,11.660575
101,2.0,11.042962,144.0,43,2.0277958,11.660575
102,2.0911798,12.0,144.0,43,2.0277958,11.660575
103,2.0,12.0,144.0,43,2.0277958,11.660575
104,2.0911798,12.0,144.0,43,2.0277958,11.660575
105,2.0,11.042962,144.0,43,2.0277958,11.660575
106,2.065188,12.0,144.0,43,2.0277958,11.660575
107,2.0481546,12.0,144.0,43,2.0277958,11.660575
108,2.0,11.13665,144.0,43,2.0277958,11.660575
109,2.0426388,11.631227,144.0,43,2.0277958,11.660575
110,2.0,12.0,144.0,43,2.0277958,11.660575
111,2.0,11.042962,144.0,43,2.0277958,11.660575
112,2.065188,11.504978,144.0,43,2.0277958,11.660575
113,2.0,12.0,144.0,43,2.0277958,11.660575
114,2.0,11.915608,144.0,43,2.0277958,11.660575
115,2.0,11.13665,144.0,43,2.0277958,11.660575
116,2.1035748,11.130465,144.0,43,2.0277958,11.660575
117,2.0,10.820472,144.0,43,2.0277958,11.660575
118,2.1035748,12.0,144.0,43,2.0277958,11.660575
119,2.0,11.13665,144.0,43,2.0277958,11.660575
120,2.1035748,12.0,144.0,43,2.0277958,11.660575
121,2.0,11.042962,144.0,43,2.0277958,11.660575
122,1.9754931,12.983274,144.0,43,2.0277958,11.660575
123,2.0,11.13665,144.0,43,2.0277958,11.660575
124,2.0911798,12.0,144.0,43,2.0277958,11.660575
125,2.1181877,12.0,144.0,43,2.0277958,11.660575
126,2.0,11.13665,144.0,43,2.0277958,11.660575
127,2.0865963,12.0,144.0,43,2.0277958,11.660575
128,2.1035748,12.0,144.0,43,2.0277958,11.660575
129,2.0,11.13665,144.0,43,2.0277958,11.660575
130,2.0,12.0,144.0,43,2.0277958,11.660575
131,2.0,12.0,144.0,43,2.0277958,11.660575
132,2.0,11.042962,144.0,43,2.0277958,11.660575
133,2.0,12.0,144.0,43,2.0277958,11.660575
134,2.0,11.042962,144.0,43,2.0277958,11.660575
135,2.0,12.0,144.0,43,2.0277958,11.660575
136,2.0,12.0,144.0,43,2.0277958,11.660575
137,2.0865963,11.993229,144.0,43,2.0277958,11.660575
138,2.0,11.806329,144.0,43,2.0277958,11.660575
139,2.0,11.13665,144.0,43,2.0277958,11.660575
140,2.1035748,12.0,144.0,43,2.0277958,11.660575
141,2.0,12.0,144.0,43,2.0277958,11.660575
142,2.0032287,12.255695,144.0,43,2.0277958,11.660575
143,2.0,12.0,144.0,43,2.0277958,11.660575
0,2.0,12.0,141.0,44,2.0292723,11.615595
1,2.0032287,11.536147,141.0,44,2.0292723,11.615595
2,2.0911798,12.0,141.0,44,2.0292723,11.615595
3,2.0,11.042962,141.0,44,2.0292723,11.615595
4,2.0911798,12.0,141.0,44,2.0292723,11.615595
5,2.0,11.13665,141.0,44,2.0292723,11.615595
6,1.9692148,12.0,141.0,44,2.0292723,11.615595
7,2.0,11.042962,141.0,44,2.0292723,11.615595
8,2.0,12.0,141.0,44,2.0292723,11.615595
9,2.0,12.0,141.0,44,2.0292723,11.615595
10,2.1035748,12.0,141.0,44,2.0292723,11.615595
11,2.0426388,11.631227,141.0,44,2.0292723,11.615595
12,2.0,11.13665,141.0,44,2.0292723,11.615595
13,2.0,11.13665,141.0,44,2.0292723,11.615595
14,2.0,11.111416,141.0,44,2.0292723,11.615595
